Systematic Name,mRNA Level_D3
YFR014C,0.9
YIL141W,0.9
YOR337W,0.9
YPR161C,0.9
YPL193W,0.9
YPL083C,0.9
YPR025C,0.9
YLR386W,0.9
YKR022C,0.9
YKR067W,0.9
YBR053C,0.9
YER143W,0.9
YIL139C,0.9
YDR375C,0.9
YOL076W,0.9
YBR050C,0.9
YBR161W,0.9
YIL049W,0.9
YOR030W,0.9
YDR004W,0.9
YPR044C,0.9
YDR030C,0.9
YBR231C,0.9
YHR164C,0.9
YNL059C,0.9
YHR216W,0.9
YCR079W,0.9
YLR245C,0.9
YDL077C,0.9
YCL029C,0.9
YLR219W,0.9
YLR411W,0.9
YLR353W,0.9
YGL166W,0.9
YLL053C,0.9
YLL058W,0.9
YJL141C,0.9
YPL069C,0.9
YHL006C,0.9
YPL084W,0.9
YPL238C,0.9
YAR066W,0.9
YLR152C,0.9
YPL250C,0.9
YLR168C,0.9
YBL009W,0.9
YBL029W,0.9
YNL072W,0.9
YMR283C,0.9
YPL016W,0.9
YDL035C,0.9
YOR090C,0.9
YNL047C,0.9
YMR252C,0.9
YNL008C,0.9
YJL137C,0.9
YPL242C,0.9
YNL274C,0.9
YGR100W,0.9
YNL278W,0.9
YLR439W,0.9
YOR060C,0.9
YNL227C,0.9
YER142C,0.9
YNR049C,0.9
YOL034W,0.9
YNL275W,0.9
YDR123C,0.9
YKR063C,0.9
YOR044W,0.9
YPL270W,0.9
YLR116W,0.9
YDR283C,0.9
YNL176C,0.9
YOL155C,0.9
YHR120W,0.9
YOL107W,0.9
YBR213W,0.9
YCR039C,0.9
YPR134W,0.9
YNL011C,0.9
YMR281W,0.9
YNL187W,0.9
YMR255W,0.9
YOR025W,0.9
YOL048C,0.9
YIL026C,0.9
YJR090C,0.9
YBL008W,0.9
YGR144W,0.9
YOR093C,0.9
YNR008W,0.9
YDR506C,1.0
YJL031C,1.0
YLR433C,1.0
YHR038W,1.0
YGR003W,1.0
YCR071C,1.0
YDR393W,1.0
YGL121C,1.0
YIL134W,1.0
YMR282C,1.0
YCR065W,1.0
YOR250C,1.0
YML025C,1.0
YDR422C,1.0
YDR489W,1.0
YGL201C,1.0
YKL108W,1.0
YOR075W,1.0
YLR442C,1.0
YBR130C,1.0
YDR469W,1.0
YPR189W,1.0
YPL075W,1.0
YML013W,1.0
YPL155C,1.0
YDR020C,1.0
YOR374W,1.0
YGR111W,1.0
YDR287W,1.0
YKL141W,1.0
YKL148C,1.0
YBR301W,1.0
YJR092W,1.0
YHL030W,1.0
YDL009C,1.0
YER123W,1.0
YKR095W,1.0
YLR299W,1.0
YML117W,1.0
YLR193C,1.0
YOR040W,1.0
YML111W,1.0
YGR194C,1.0
YMR055C,1.0
YAL011W,1.0
YHR079C,1.0
YOL164W,1.0
YBR290W,1.0
YDR319C,1.0
YPR174C,1.0
YBL046W,1.0
YML049C,1.0
YOR013W,1.0
YDL104C,1.0
YLL003W,1.0
YML104C,1.0
YMR193W,1.0
YBR204C,1.0
YOR107W,1.0
YLR148W,1.0
YLR284C,1.0
YGL113W,1.0
YGL006W,1.0
YGL088W,1.0
YGR268C,1.0
YPL258C,1.0
YCR052W,1.0
YHR002W,1.0
YJR096W,1.0
YJR107W,1.0
YDR265W,1.0
YDR282C,1.0
YMR026C,1.0
YMR275C,1.0
YOL044W,1.0
YOR347C,1.0
YNL198C,1.0
YPR185W,1.0
YDR137W,1.0
YLR071C,1.0
YPL180W,1.0
YLL038C,1.0
YGR099W,1.0
YPR031W,1.0
YDR243C,1.0
YOR064C,1.0
YOL078W,1.0
YER093C,1.0
YLL015W,1.0
YDL090C,1.0
YOL003C,1.0
YNL251C,1.0
YHR102W,1.0
YER078C,1.0
YPL181W,1.0
YPL259C,1.0
YDL110C,1.0
YPR022C,1.0
YGL086W,1.0
YGL211W,1.0
YCR088W,1.0
YFL044C,1.0
YOR296W,1.0
YLR310C,1.0
YGR149W,1.0
YOR033C,1.0
YGL073W,1.0
YIR001C,1.0
YOR054C,1.0
YKL022C,1.0
YIL165C,1.0
YOR079C,1.0
YGL219C,1.0
YGL071W,1.0
YOR129C,1.0
YMR299C,1.0
YLR258W,1.0
YGR154C,1.0
YDR034C,1.0
YGR021W,1.0
YGR274C,1.0
YMR179W,1.0
YNL041C,1.0
YFL036W,1.0
YPL138C,1.0
YGR198W,1.0
YNL133C,1.0
YDR462W,1.0
YEL076C,1.0
YNR034W,1.0
YDR191W,1.0
YJL044C,1.0
YNL184C,1.0
YBR258C,1.0
YLR133W,1.0
YFL060C,1.0
YKR044W,1.0
YNL114C,1.0
YJL170C,1.0
YPL202C,1.0
YMR110C,1.0
YNL051W,1.0
YEL064C,1.0
YOR028C,1.0
YLR160C,1.0
YKR090W,1.0
YNL042W,1.0
YER053C,1.0
YDR117C,1.0
YDR316W,1.1
YDR246W,1.1
YNL027W,1.1
YOL028C,1.1
YMR278W,1.1
YML054C,1.1
YDR307W,1.1
YLR046C,1.1
YLR132C,1.1
YKL121W,1.1
YLR076C,1.1
YLR033W,1.1
YPL056C,1.1
YNL325C,1.1
YNL103W,1.1
YOR278W,1.1
YDR505C,1.1
YNL265C,1.1
YGR223C,1.1
YBR260C,1.1
YPR011C,1.1
YPR135W,1.1
YBR293W,1.1
YNL317W,1.1
YLR361C,1.1
YBR281C,1.1
YPL255W,1.1
YKL100C,1.1
YPL052W,1.1
YDR222W,1.1
YNL172W,1.1
YDR231C,1.1
YOL145C,1.1
YDR213W,1.1
YDL043C,1.1
YPR180W,1.1
YLR456W,1.1
YGR032W,1.1
YAR028W,1.1
YKR096W,1.1
YPL051W,1.1
YLR001C,1.1
YHL014C,1.1
YLR010C,1.1
YOL008W,1.1
YIL131C,1.1
YPL088W,1.1
YDR405W,1.1
YLR277C,1.1
YGR011W,1.1
YDR270W,1.1
YER045C,1.1
YPL141C,1.1
YER168C,1.1
YOR141C,1.1
YOR172W,1.1
YER028C,1.1
YHL032C,1.1
YPL137C,1.1
YML032C,1.1
YGL038C,1.1
YMR016C,1.1
YMR313C,1.1
YEL068C,1.1
YKR061W,1.1
YHR194W,1.1
YOR112W,1.1
YGR113W,1.1
YLR225C,1.1
YDR320C,1.1
YDR301W,1.1
YPL228W,1.1
YER061C,1.1
YDR362C,1.1
YIR002C,1.1
YOL089C,1.1
YFR013W,1.1
YFL013C,1.1
YPL029W,1.1
YHL007C,1.1
YIL149C,1.1
YIR041W,1.1
YPL006W,1.1
YJL176C,1.1
YMR211W,1.1
YLR210W,1.1
YMR187C,1.1
YLR144C,1.1
YBR119W,1.1
YER128W,1.1
YFR039C,1.1
YKL038W,1.1
YJL029C,1.1
YDL138W,1.1
YLR383W,1.1
YDR460W,1.1
YFR042W,1.1
YAL001C,1.1
YML015C,1.1
YOL071W,1.1
YDL056W,1.1
YOR205C,1.1
YOL060C,1.1
YMR098C,1.1
YIL125W,1.1
YCR067C,1.1
YGL203C,1.1
YAL010C,1.1
YOL009C,1.1
YHR028C,1.1
YMR013C,1.1
YNL213C,1.1
YPR198W,1.1
YER014W,1.1
YOL053W,1.1
YDR329C,1.1
YGR041W,1.1
YOR069W,1.1
YOR256C,1.1
YDR334W,1.1
YHL035C,1.1
YJR091C,1.1
YNL234W,1.1
YPR105C,1.1
YBR229C,1.1
YOR022C,1.1
YMR048W,1.1
YJL207C,1.1
YNL091W,1.1
YLR323C,1.1
YDR414C,1.1
YCR011C,1.1
YNL201C,1.1
YEL049W,1.1
YJL181W,1.1
YDR479C,1.1
YDR470C,1.1
YDR052C,1.1
YPR070W,1.1
YOL055C,1.1
YER068W,1.1
YDR415C,1.1
YNL173C,1.1
YPR160W,1.1
YJL188C,1.1
YJR131W,1.2
YDL088C,1.2
YNL076W,1.2
YCR102C,1.2
YLR107W,1.2
YLR215C,1.2
YLR206W,1.2
YBR270C,1.2
YPR071W,1.2
YOR352W,1.2
YLR205C,1.2
YLR209C,1.2
YLR157C,1.2
YPR065W,1.2
YGR141W,1.2
YBR269C,1.2
YLL061W,1.2
YIL007C,1.2
YIL001W,1.2
YHR204W,1.2
YBR120C,1.2
YLR081W,1.2
YNL299W,1.2
YGL145W,1.2
YGR040W,1.2
YGL215W,1.2
YHR112C,1.2
YPR046W,1.2
YMR199W,1.2
YDR318W,1.2
YBR165W,1.2
YHR116W,1.2
YKL011C,1.2
YNL174W,1.2
YOR171C,1.2
YDR463W,1.2
YIL161W,1.2
YER111C,1.2
YJL156C,1.2
YNL222W,1.2
YDR416W,1.2
YIL137C,1.2
YIL093C,1.2
YBR202W,1.2
YPL190C,1.2
YNL150W,1.2
YPR019W,1.2
YGL190C,1.2
YLR418C,1.2
YPR056W,1.2
YDL190C,1.2
YNL257C,1.2
YNL236W,1.2
YKR036C,1.2
YJL025W,1.2
YGR218W,1.2
YBL059W,1.2
YIL128W,1.2
YKR007W,1.2
YKR016W,1.2
YBR028C,1.2
YIR024C,1.2
YNL049C,1.2
YBR056W,1.2
YBR074W,1.2
YKR100C,1.2
YBR103W,1.2
YBR107C,1.2
YLR332W,1.2
YKL034W,1.2
YLR082C,1.2
YOR109W,1.2
YJR109C,1.2
YNL225C,1.2
YHR074W,1.2
YLR026C,1.2
YHR054C,1.2
YJR079W,1.2
YHR158C,1.2
YBR024W,1.2
YDL224C,1.2
YJR130C,1.2
YMR294W,1.2
YAL027W,1.2
YJR142W,1.2
YHL008C,1.2
YLR298C,1.2
YNL142W,1.2
YNL271C,1.2
YHL040C,1.2
YAL041W,1.2
YDR128W,1.2
YER105C,1.2
YGL247W,1.2
YGR222W,1.2
YDR111C,1.2
YMR031C,1.2
YPL022W,1.2
YER034W,1.2
YLL001W,1.2
YLR191W,1.2
YDR163W,1.2
YOR118W,1.2
YJR005W,1.2
YDL129W,1.2
YFR041C,1.2
YGL261C,1.2
YMR222C,1.2
YDR067C,1.2
YER024W,1.2
YMR237W,1.2
YDR452W,1.2
YDR528W,1.2
YHR071W,1.2
YOR269W,1.2
YDR430C,1.2
YOR328W,1.2
YHR165C,1.2
YMR119W,1.2
YEL025C,1.2
YBR222C,1.2
YNL304W,1.2
YEL076C,1.2
YPR178W,1.2
YMR268C,1.2
YCR075C,1.2
YDL123W,1.2
YNL118C,1.2
YDR306C,1.2
YDR456W,1.2
YML076C,1.2
YOR057W,1.2
YBR093C,1.2
YFR025C,1.2
YER166W,1.2
YJL076W,1.2
YER147C,1.2
YGL108C,1.2
YDR162C,1.2
YDL120W,1.2
YOR038C,1.2
YAR071W,1.2
YPL104W,1.2
YGL181W,1.2
YHR161C,1.3
YDR229W,1.3
YJR147W,1.3
YMR240C,1.3
YPL058C,1.3
YDR148C,1.3
YJR050W,1.3
YFL016C,1.3
YHR059W,1.3
YHR078W,1.3
YKR008W,1.3
YNL316C,1.3
YPL067C,1.3
YDR473C,1.3
YKL040C,1.3
YLR057W,1.3
YMR023C,1.3
YDR466W,1.3
YBL014C,1.3
YOL042W,1.3
YPR104C,1.3
YER059W,1.3
YPL268W,1.3
YLR019W,1.3
YJL213W,1.3
YMR073C,1.3
YPL009C,1.3
YMR059W,1.3
YPL229W,1.3
YDR411C,1.3
YDR159W,1.3
YLL035W,1.3
YDR147W,1.3
YNL272C,1.3
YKL183W,1.3
YDR157W,1.3
YGL021W,1.3
YBR005W,1.3
YKR083C,1.3
YKR037C,1.3
YGL095C,1.3
YKR021W,1.3
YKR052C,1.3
YOL033W,1.3
YML114C,1.3
YCR069W,1.3
YBR200W,1.3
YGR169C,1.3
YPR017C,1.3
YDR325W,1.3
YBR167C,1.3
YLR059C,1.3
YOR158W,1.3
YDR198C,1.3
YKL132C,1.3
YNL212W,1.3
YER151C,1.3
YGR233C,1.3
YNR011C,1.3
YJR034W,1.3
YPL100W,1.3
YNL215W,1.3
YBL096C,1.3
YBR110W,1.3
YHR058C,1.3
YMR209C,1.3
YDR027C,1.3
YIL002C,1.3
YCR083W,1.3
YKL072W,1.3
YNL029C,1.3
YOR191W,1.3
YIL005W,1.3
YMR042W,1.3
YDR110W,1.3
YGL014W,1.3
YDL177C,1.3
YGL004C,1.3
YNR023W,1.3
YOR274W,1.3
YDL050C,1.3
YFR048W,1.3
YOR373W,1.3
YBR001C,1.3
YJL127C,1.3
YMR020W,1.3
YER069W,1.3
YLR451W,1.3
YER161C,1.3
YOL043C,1.3
YJL197W,1.3
YGR116W,1.3
YPL074W,1.3
YPL042C,1.3
YML064C,1.3
YER079W,1.3
YHL004W,1.3
YCL017C,1.3
YJR152W,1.3
YNL273W,1.3
YCR020C,1.3
YHR023W,1.3
YDR305C,1.3
YKL109W,1.3
YGL162W,1.3
YGR109C,1.3
YKL015W,1.3
YGL169W,1.3
YGL067W,1.3
YGL116W,1.3
YOL063C,1.3
YGL142C,1.3
YDR003W,1.3
YMR301C,1.3
YPL125W,1.3
YMR288W,1.3
YNL261W,1.3
YNL333W,1.3
YOR390W,1.3
YHR199C,1.3
YDR376W,1.3
YML065W,1.3
YPL168W,1.3
YHL023C,1.4
YMR100W,1.4
YJR136C,1.4
YMR166C,1.4
YIL105C,1.4
YMR218C,1.4
YHR077C,1.4
YJL020C,1.4
YJR137C,1.4
YIL135C,1.4
YML107C,1.4
YER114C,1.4
YOL083W,1.4
YLR138W,1.4
YML071C,1.4
YBR245C,1.4
YIR038C,1.4
YOR014W,1.4
YDR303C,1.4
YGR121C,1.4
YPR156C,1.4
YML031W,1.4
YJR149W,1.4
YMR019W,1.4
YFR002W,1.4
YDR331W,1.4
YDR482C,1.4
YLR443W,1.4
YBR195C,1.4
YAL051W,1.4
YPL046C,1.4
YHR214W,1.4
YHR073W,1.4
YJR051W,1.4
YEL020C,1.4
YJL209W,1.4
YPR194C,1.4
YHR167W,1.4
YLR096W,1.4
YNL086W,1.4
YOR149C,1.4
YHR122W,1.4
YGL060W,1.4
YDR088C,1.4
YPL001W,1.4
YLR398C,1.4
YMR090W,1.4
YER058W,1.4
YPR172W,1.4
YGL151W,1.4
YML102W,1.4
YOR367W,1.4
YIL140W,1.4
YFL021W,1.4
YOR299W,1.4
YDR352W,1.4
YKL219W,1.4
YCL027W,1.4
YLR166C,1.4
YOL090W,1.4
YMR021C,1.4
YGL233W,1.4
YGL153W,1.4
YDR370C,1.4
YJR097W,1.4
YDR001C,1.4
YLR115W,1.4
YFR043C,1.4
YOR201C,1.4
YOR042W,1.4
YJR056C,1.4
YBR188C,1.4
YJR134C,1.4
YOR330C,1.4
YIR021W,1.4
YOR074C,1.4
YDL241W,1.4
YOL128C,1.4
YBR026C,1.4
YOR104W,1.4
YPL279C,1.4
YDL225W,1.4
YBR113W,1.4
YLR326W,1.4
YBL098W,1.4
YDL161W,1.4
YBL095W,1.4
YOR279C,1.4
YLR181C,1.4
YBR235W,1.4
YKR047W,1.4
YKR049C,1.4
YLL055W,1.4
YGL027C,1.4
YNL294C,1.4
YLR419W,1.4
YDR049W,1.4
YKL189W,1.4
YPR127W,1.4
YAL026C,1.4
YGL224C,1.4
YOL011W,1.4
YCR003W,1.4
YBR063C,1.4
YLR084C,1.4
YBR059C,1.4
YLR094C,1.4
YLR155C,1.4
YPL267W,1.4
YBR095C,1.4
YCR023C,1.4
YGR010W,1.4
YGR012W,1.4
YLR039C,1.4
YGR035C,1.4
YHR129C,1.4
YLR278C,1.4
YOR322C,1.4
YML029W,1.4
YNL254C,1.4
YGR030C,1.4
YML005W,1.4
YDR239C,1.4
YOR336W,1.5
YCR076C,1.5
YLR085C,1.5
YKL039W,1.5
YIL147C,1.5
YMR032W,1.5
YKL051W,1.5
YCR087W,1.5
YHR111W,1.5
YNL068C,1.5
YBR278W,1.5
YKL142W,1.5
YLL019C,1.5
YGL085W,1.5
YGR171C,1.5
YBR046C,1.5
YIR005W,1.5
YDR503C,1.5
YDR407C,1.5
YLR072W,1.5
YFL007W,1.5
YDR451C,1.5
YDL010W,1.5
YLR265C,1.5
YML099C,1.5
YGL216W,1.5
YGL119W,1.5
YMR077C,1.5
YNL193W,1.5
YOL119C,1.5
YLR438W,1.5
YLR201C,1.5
YLR371W,1.5
YLR202C,1.5
YPL224C,1.5
YDL132W,1.5
YOR066W,1.5
YER035W,1.5
YLR224W,1.5
YDR392W,1.5
YER076C,1.5
YBR123C,1.5
YGL130W,1.5
YJL068C,1.5
YDR058C,1.5
YMR228W,1.5
YML103C,1.5
YLR177W,1.5
YNR031C,1.5
YPL206C,1.5
YGR216C,1.5
YOL073C,1.5
YBL082C,1.5
YOR231W,1.5
YNL298W,1.5
YNL191W,1.5
YML098W,1.5
YKR055W,1.5
YOR301W,1.5
YMR028W,1.5
YIL106W,1.5
YPL240C,1.5
YJL112W,1.5
YER137C,1.5
YHR050W,1.5
YOL144W,1.5
YGR266W,1.5
YDR028C,1.5
YKL088W,1.5
YMR161W,1.5
YOR266W,1.5
YLR309C,1.5
YHL031C,1.5
YKL049C,1.5
YER176W,1.5
YNL267W,1.5
YBL104C,1.5
YHR215W,1.5
YPL065W,1.5
YHL048W,1.5
YKL218C,1.5
YDL005C,1.5
YNL329C,1.5
YDL134C,1.5
YPL085W,1.5
YJR082C,1.5
YHL002W,1.5
YNL053W,1.5
YBL101C,1.5
YNR057C,1.5
YDR089W,1.5
YGR199W,1.5
YOL108C,1.5
YNL233W,1.5
YKL052C,1.5
YDR236C,1.5
YPL097W,1.6
YNL202W,1.6
YMR293C,1.6
YPL215W,1.6
YHR017W,1.6
YOR166C,1.6
YMR134W,1.6
YGR230W,1.6
YLR025W,1.6
YKL206C,1.6
YOR023C,1.6
YGL005C,1.6
YFL059W,1.6
YLR390W,1.6
YLR199C,1.6
YBL047C,1.6
YNL197C,1.6
YLR204W,1.6
YNR028W,1.6
YLR183C,1.6
YDL036C,1.6
YBR129C,1.6
YPL096W,1.6
YIR023W,1.6
YBL025W,1.6
YDR336W,1.6
YCL005W,1.6
YOR273C,1.6
YDL086W,1.6
YBL057C,1.6
YGR065C,1.6
YDL054C,1.6
YGR073C,1.6
YDR286C,1.6
YML082W,1.6
YLR357W,1.6
YLR274W,1.6
YKL143W,1.6
YDL160C,1.6
YKL075C,1.6
YMR171C,1.6
YBR008C,1.6
YJR019C,1.6
YDL202W,1.6
YML023C,1.6
YKR062W,1.6
YDR311W,1.6
YDL133W,1.6
YGR186W,1.6
YOR297C,1.6
YML088W,1.6
YMR027W,1.6
YJL071W,1.6
YJL092W,1.6
YCL034W,1.6
YLR389C,1.6
YKL155C,1.6
YPL182C,1.6
YOR304W,1.6
YGR004W,1.6
YJL072C,1.6
YOL062C,1.6
YNL310C,1.6
YLR063W,1.6
YHR119W,1.6
YLR321C,1.6
YBR122C,1.6
YML062C,1.6
YDR406W,1.6
YPL108W,1.6
YMR067C,1.6
YBR055C,1.6
YOR252W,1.6
YHR034C,1.6
YMR024W,1.6
YGL150C,1.6
YHR031C,1.6
YOR228C,1.6
YBR208C,1.6
YOR111W,1.6
YKL041W,1.6
YBL067C,1.6
YLR223C,1.6
YNL200C,1.6
YJR022W,1.6
YGL043W,1.6
YDR235W,1.6
YGL107C,1.6
YHR036W,1.6
YDR061W,1.6
YML038C,1.6
YLR226W,1.6
YLR319C,1.6
YOR238W,1.6
YGR163W,1.6
YBR251W,1.6
YNL035C,1.6
YER149C,1.6
YLR412W,1.6
YHL046C,1.6
YHR082C,1.6
YDR435C,1.7
YDR293C,1.7
YOR154W,1.7
YDL141W,1.7
YAL055W,1.7
YLR015W,1.7
YPL068C,1.7
YCL037C,1.7
YGL248W,1.7
YDL167C,1.7
YDR448W,1.7
YDL108W,1.7
YLR021W,1.7
YDR349C,1.7
YPL047W,1.7
YDR079W,1.7
YFL024C,1.7
YKL066W,1.7
YFL004W,1.7
YDR108W,1.7
YPL034W,1.7
YOR034C,1.7
YPR006C,1.7
YAL013W,1.7
YOR185C,1.7
YJL187C,1.7
YMR035W,1.7
YDR146C,1.7
YBR201W,1.7
YHR087W,1.7
YIL129C,1.7
YAL058W,1.7
YPR034W,1.7
YGL228W,1.7
YDR296W,1.7
YBL015W,1.7
YPR199C,1.7
YLR239C,1.7
YLR093C,1.7
YGL243W,1.7
YLR461W,1.7
YIL138C,1.7
YDR180W,1.7
YOR316C,1.7
YDR005C,1.7
YIL022W,1.7
YMR009W,1.7
YNL264C,1.7
YKL215C,1.7
YLR095C,1.7
YLR106C,1.7
YDL231C,1.7
YLL010C,1.7
YJL074C,1.7
YNL185C,1.7
YPL134C,1.7
YGL129C,1.7
YHR207C,1.7
YBR287W,1.7
YLR200W,1.7
YPL095C,1.7
YDL006W,1.7
YPR021C,1.7
YHL047C,1.7
YNL326C,1.7
YGL226W,1.7
YDR075W,1.7
YMR285C,1.7
YGR049W,1.7
YJR031C,1.7
YNL258C,1.7
YEL052W,1.7
YPL007C,1.7
YBR022W,1.7
YEL039C,1.7
YDL080C,1.7
YBR058C,1.7
YGL207W,1.7
YOR245C,1.7
YBR241C,1.8
YHR202W,1.8
YMR152W,1.8
YGR284C,1.8
YHL029C,1.8
YBR141C,1.8
YER169W,1.8
YPL057C,1.8
YPL203W,1.8
YGL050W,1.8
YBL069W,1.8
YDL001W,1.8
YGR125W,1.8
YNL238W,1.8
YDR107C,1.8
YDL058W,1.8
YJL180C,1.8
YER017C,1.8
YKL168C,1.8
YDL207W,1.8
YGR097W,1.8
YGL164C,1.8
YBR163W,1.8
YCR017C,1.8
YPL214C,1.8
YFR038W,1.8
YEL066W,1.8
YDR372C,1.8
YNR074C,1.8
YAR014C,1.8
YNL165W,1.8
YAR027W,1.8
YIL124W,1.8
YDR511W,1.8
YPR057W,1.8
YOR202W,1.8
YGR228W,1.8
YDR441C,1.8
YNL164C,1.8
YPL208W,1.8
YGR102C,1.8
YOR213C,1.8
YKL059C,1.8
YGL094C,1.8
YLR016C,1.8
YPL002C,1.8
YKR028W,1.8
YDR228C,1.8
YNL161W,1.8
YIR008C,1.8
YLR427W,1.8
YML051W,1.8
YJR126C,1.8
YDL065C,1.8
YMR014W,1.8
YJL104W,1.8
YOR092W,1.8
YLR103C,1.8
YKR087C,1.8
YJR159W,1.8
YOR097C,1.8
YLL042C,1.8
YDL102W,1.8
YDR394W,1.8
YJR125C,1.8
YOR071C,1.8
YIL068C,1.8
YNL094W,1.8
YJL218W,1.8
YKL130C,1.8
YPL089C,1.8
YGL091C,1.8
YCL001W,1.8
YJR080C,1.8
YHR154W,1.8
YIL010W,1.8
YJR084W,1.8
YOR188W,1.8
YGL087C,1.8
YJR132W,1.8
YKL057C,1.8
YOR148C,1.8
YMR135C,1.8
YNL125C,1.8
YMR220W,1.8
YPL015C,1.9
YCL047C,1.9
YAL009W,1.9
YLR097C,1.9
YCL010C,1.9
YIL044C,1.9
YJL054W,1.9
YBR246W,1.9
YPR067W,1.9
YLR211C,1.9
YDL217C,1.9
YBR234C,1.9
YKL087C,1.9
YLR305C,1.9
YKR010C,1.9
YDR189W,1.9
YGR019W,1.9
YBR003W,1.9
YML100W,1.9
YLR105C,1.9
YNL101W,1.9
YHR009C,1.9
YBR080C,1.9
YBR017C,1.9
YJR116W,1.9
YJL129C,1.9
YMR261C,1.9
YGR062C,1.9
YBR021W,1.9
YAL056W,1.9
YJL164C,1.9
YPL064C,1.9
YKL018W,1.9
YKL027W,1.9
YLR237W,1.9
YBR199W,1.9
YIL046W,1.9
YDR309C,1.9
YKR088C,1.9
YOR382W,1.9
YCL045C,1.9
YFR031C,1.9
YNL152W,1.9
YOL031C,1.9
YOR267C,1.9
YDR182W,1.9
YOL112W,1.9
YBR176W,1.9
YEL065W,1.9
YFL041W,1.9
YEL043W,1.9
YJL179W,1.9
YBR145W,1.9
YGL013C,1.9
YNL158W,1.9
YHR091C,1.9
YLR250W,1.9
YPR024W,1.9
YPR029C,1.9
YJR099W,1.9
YDR093W,1.9
YOL148C,1.9
YNL290W,1.9
YDL019C,1.9
YOR338W,1.9
YNR040W,1.9
YCR048W,1.9
YPL158C,1.9
YOR317W,1.9
YLR397C,1.9
YPL173W,1.9
YDR294C,1.9
YMR184W,2.0
YOR138C,2.0
YFR005C,2.0
YMR088C,2.0
YKL078W,2.0
YJR041C,2.0
YOR329C,2.0
YDR516C,2.0
YOR197W,2.0
YHR113W,2.0
YBR085W,2.0
YKL150W,2.0
YOR144C,2.0
YDL215C,2.0
YDR518W,2.0
YFL046W,2.0
YJR103W,2.0
YBL050W,2.0
YER010C,2.0
YGR255C,2.0
YJR003C,2.0
YNR033W,2.0
YER046W,2.0
YER130C,2.0
YHR123W,2.0
YJR113C,2.0
YPL082C,2.0
YNL021W,2.0
YDL018C,2.0
YDL098C,2.0
YGR117C,2.0
YGR258C,2.0
YNR048W,2.0
YBR273C,2.0
YDL246C,2.0
YML027W,2.0
YBR238C,2.0
YBR091C,2.0
YNL321W,2.0
YLR099C,2.0
YNL282W,2.0
YAL020C,2.0
YJR141W,2.0
YMR129W,2.0
YOL029C,2.0
